,trial_id,parent_study_id,base_score,monotone_constraints,column_sample_by_tree,column_sample_by_level,tree_method,subsample_ratio,max_count,l2_regularization,learn_rate,max_depth,min_child_weight,loss,maxCategories,train_result,test_result
2935,model_20210830-235540-afc252506d-e77973e8b9,model_20210830-235540-afc252506d,0.5,(0),1.0,1.0,auto,1.0,299,1.0,0.06025387364007138,12,43,,,161.45907592773438,173.69375610351562
2936,model_20210830-235540-afc252506d-fada76c5ee,model_20210830-235540-afc252506d,0.5,(0),1.0,1.0,auto,1.0,343,1.0,0.0948608836390638,12,31,,,154.30093383789062,172.6276092529297
2937,model_20210830-233105-14ac4e39d4-a597341423,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,353,1.0,0.06081702833749337,11,42,,,150.0588836669922,145.59976196289062
2938,model_20210830-233105-14ac4e39d4-06cae77c19,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,136,1.0,0.05390813186518909,12,57,,,153.35772705078125,147.01950073242188
2939,model_20210830-233105-14ac4e39d4-f7489b5089,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,190,1.0,0.07258557926854811,10,31,,,154.37628173828125,147.25460815429688
2940,model_20210830-233105-14ac4e39d4-d2469dd8ca,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,296,1.0,0.08382917553284358,11,68,,,149.51194763183594,145.42584228515625
2941,model_20210830-233105-14ac4e39d4-eb8ca62f9d,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,228,1.0,0.09602083513354198,12,48,,,147.45867919921875,145.01075744628906
2942,model_20210830-233105-14ac4e39d4-d44a71828b,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,369,1.0,0.09661459913466336,10,31,,,149.9090576171875,145.514404296875
2943,model_20210830-233105-14ac4e39d4-a3cecd6705,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,219,1.0,0.05162832598978329,11,47,,,153.0629119873047,146.7690887451172
2944,model_20210830-233105-14ac4e39d4-ce4ee2a04c,model_20210830-233105-14ac4e39d4,0.5,(0),1.0,1.0,auto,1.0,279,1.0,0.09079949125224632,12,30,,,146.31924438476562,144.70721435546875
2945,model_20210830-232254-e739699bb1-60c3671f88,model_20210830-232254-e739699bb1,0.5,(0),1.0,1.0,auto,1.0,107,1.0,0.06993830438712464,11,34,,,156.1221160888672,148.98516845703125
2946,model_20210830-232254-e739699bb1-09ebe58284,model_20210830-232254-e739699bb1,0.5,(0),1.0,1.0,auto,1.0,224,1.0,0.05917660557780134,10,61,none,,155.63363647460938,148.56678771972656
2947,model_20210830-232254-e739699bb1-8e6de55717,model_20210830-232254-e739699bb1,0.5,(0),1.0,1.0,auto,1.0,313,1.0,0.05402365361940555,12,54,,-2.0,149.51425170898438,146.44468688964844
2948,model_20210830-232254-e739699bb1-29fa72c68e,model_20210830-232254-e739699bb1,0.5,(0),1.0,1.0,auto,1.0,376,1.0,0.08300470299758209,11,40,,,149.8180694580078,146.48611450195312
2949,model_20210830-232254-e739699bb1-1d35834950,model_20210830-232254-e739699bb1,0.5,(0),1.0,1.0,auto,1.0,161,1.0,0.09365106204132857,11,62,,,152.74612426757812,147.49801635742188
2950,model_20210830-232254-e739699bb1-a343bf2f7d,model_20210830-232254-e739699bb1,0.5,(0),1.0,1.0,auto,1.0,343,1.0,0.05123478299152836,12,65,,,149.53369140625,146.42515563964844
2951,model_20210830-232254-e739699bb1-f0e55daaef,model_20210830-232254-e739699bb1,0.5,(0),1.0,1.0,auto,1.0,384,1.0,0.062061238817362065,12,70,,,148.0807647705078,146.00408935546875
2952,model_20210830-230403-523c183a0a-2654785fcb,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,209,1.0,0.05873174714509688,12,41,,,148.00579833984375,178.31719970703125
2953,model_20210830-230403-523c183a0a-ff5093fa07,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,313,1.0,0.09971158435241276,11,66,,,146.2327117919922,177.25672912597656
2954,model_20210830-230403-523c183a0a-98241e3f82,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,365,1.0,0.05363007190276104,10,50,,-2.0,154.2913360595703,178.828125
2955,model_20210830-230403-523c183a0a-2b01312c5f,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,244,1.0,0.07997119571888997,10,30,,,152.52586364746094,178.55397033691406
2956,model_20210830-230403-523c183a0a-970e7c795e,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,146,1.0,0.07311283876972469,11,60,,,153.90443420410156,179.14894104003906
2957,model_20210830-230403-523c183a0a-ed54919140,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,390,1.0,0.09072249503976572,11,66,,,147.9322052001953,177.56011962890625
2958,model_20210830-230403-523c183a0a-8dd9fa55e5,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,110,1.0,0.09656172103296042,12,65,,,150.25267028808594,178.71432495117188
2959,model_20210830-230403-523c183a0a-ca0c1e293b,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,250,1.0,0.09952971751932449,11,69,,,147.867919921875,177.6577606201172
2960,model_20210830-230403-523c183a0a-3fb2c2ea37,model_20210830-230403-523c183a0a,0.5,(0),1.0,1.0,auto,1.0,333,1.0,0.09104227107342347,11,33,,,148.26792907714844,178.02955627441406
2961,model_20210830-230336-f40c0e03e1-ca4f6b863b,model_20210830-230336-f40c0e03e1,0.5,(0),1.0,1.0,auto,1.0,213,1.0,0.0875062195957953,11,65,,,159.75999450683594,169.30105590820312
2962,model_20210830-230336-f40c0e03e1-8ff6abf219,model_20210830-230336-f40c0e03e1,0.5,(0),1.0,1.0,auto,1.0,292,1.0,0.0646506665340475,10,51,,,164.80812072753906,169.3554229736328
2963,model_20210830-230336-f40c0e03e1-e9696c7b1f,model_20210830-230336-f40c0e03e1,0.5,(0),1.0,1.0,auto,1.0,103,1.0,0.07970910841294676,11,46,,,168.73287963867188,171.12477111816406
2964,model_20210830-230336-f40c0e03e1-e728a48a43,model_20210830-230336-f40c0e03e1,0.5,(0),1.0,1.0,auto,1.0,279,1.0,0.05738097657887806,12,55,,,153.37904357910156,168.61781311035156
2965,model_20210830-230336-f40c0e03e1-544030a385,model_20210830-230336-f40c0e03e1,0.5,(0),1.0,1.0,auto,1.0,381,1.0,0.07438193202873013,11,30,,,158.74925231933594,169.42596435546875
2966,model_20210830-230336-f40c0e03e1-3fdb98b365,model_20210830-230336-f40c0e03e1,0.5,(0),1.0,1.0,auto,1.0,299,1.0,0.0987573048882735,12,30,,,147.30284118652344,168.85586547851562
2967,model_20210830-230336-f40c0e03e1-38413887aa,model_20210830-230336-f40c0e03e1,0.5,(0),1.0,1.0,auto,1.0,338,1.0,0.08921875914758039,12,68,,,153.42369079589844,169.0327911376953
2968,model_20210830-230312-82a5633fb6-fcc799bceb,model_20210830-230312-82a5633fb6,0.5,(0),1.0,1.0,auto,1.0,357,1.0,0.0552874589708948,10,57,,,171.5941162109375,179.40283203125
2969,model_20210830-230312-82a5633fb6-f732ad2948,model_20210830-230312-82a5633fb6,0.5,(0),1.0,1.0,auto,1.0,296,1.0,0.08238175062605622,10,41,,,170.32861328125,179.1229248046875
2970,model_20210830-230312-82a5633fb6-52f538813a,model_20210830-230312-82a5633fb6,0.5,(0),1.0,1.0,auto,1.0,164,1.0,0.06646797399901384,11,70,,,172.1624755859375,180.00741577148438
2971,model_20210830-230312-82a5633fb6-c778e918d4,model_20210830-230312-82a5633fb6,0.5,(0),1.0,1.0,auto,1.0,268,1.0,0.09137042352114828,12,51,,,163.87496948242188,178.201416015625
2972,model_20210830-230312-82a5633fb6-59fd4381dc,model_20210830-230312-82a5633fb6,0.5,(0),1.0,1.0,auto,1.0,150,1.0,0.06392944007379549,11,31,,,171.99468994140625,180.2035217285156
2973,model_20210830-230312-82a5633fb6-dbacad3975,model_20210830-230312-82a5633fb6,0.5,(0),1.0,1.0,auto,1.0,286,1.0,0.051807055642768794,12,66,,,167.11398315429688,178.68360900878906
2974,model_20210830-230312-82a5633fb6-cf32f0b54a,model_20210830-230312-82a5633fb6,0.5,(0),1.0,1.0,auto,1.0,261,1.0,0.09532960717200056,12,30,,,162.96490478515625,178.06573486328125
2975,model_20210830-225624-e44c912f63-848a63e35e,model_20210830-225624-e44c912f63,0.5,(0),1.0,1.0,auto,1.0,280,1.0,0.05128125972510656,11,44,,,166.28411865234375,172.70791625976562
2976,model_20210830-225624-e44c912f63-619bd5ecf2,model_20210830-225624-e44c912f63,0.5,(0),1.0,1.0,auto,1.0,231,1.0,0.08161033310515474,10,64,,-2.0,167.80767822265625,172.91299438476562
2977,model_20210830-225624-e44c912f63-3a3b42976b,model_20210830-225624-e44c912f63,0.5,(0),1.0,1.0,auto,1.0,148,1.0,0.05986110640680313,12,59,,,166.21029663085938,172.949951171875
2978,model_20210830-225624-e44c912f63-1088f3c2f4,model_20210830-225624-e44c912f63,0.5,(0),1.0,1.0,auto,1.0,369,1.0,0.09864308333796079,11,52,,,163.4971923828125,172.2484588623047
2979,model_20210830-225624-e44c912f63-35d4cb7aff,model_20210830-225624-e44c912f63,0.5,(0),1.0,1.0,auto,1.0,215,1.0,0.07427239430993136,11,32,,,165.58982849121094,172.55865478515625
2980,model_20210830-225624-e44c912f63-4d019014aa,model_20210830-225624-e44c912f63,0.5,(0),1.0,1.0,auto,1.0,204,1.0,0.09453651198390052,11,69,,,165.1758575439453,172.49258422851562
2981,model_20210830-225624-e44c912f63-3ddcf9144c,model_20210830-225624-e44c912f63,0.5,(0),1.0,1.0,auto,1.0,384,1.0,0.0809484108353742,11,69,,,164.4810333251953,172.26918029785156
2982,model_20210830-224502-725443d762-8ffb03a233,model_20210830-224502-725443d762,0.5,(0),1.0,1.0,auto,1.0,363,1.0,0.060767386394197466,10,50,,,178.62957763671875,196.74542236328125
2983,model_20210830-224502-725443d762-a95281ac8e,model_20210830-224502-725443d762,0.5,(0),1.0,1.0,auto,1.0,215,1.0,0.08496660033792448,11,38,,,174.61248779296875,196.1141662597656
2984,model_20210830-224502-725443d762-e273e6b2e7,model_20210830-224502-725443d762,0.5,(0),1.0,1.0,auto,1.0,321,1.0,0.08809630499330769,12,62,,,171.59490966796875,195.7369079589844
2985,model_20210830-224502-725443d762-ebe095bad0,model_20210830-224502-725443d762,0.5,(0),1.0,1.0,auto,1.0,276,1.0,0.056678795914914586,11,45,,,176.03480529785156,196.37083435058597
2986,model_20210830-224502-725443d762-09158d6d0d,model_20210830-224502-725443d762,0.5,(0),1.0,1.0,auto,1.0,130,1.0,0.0745736422078379,10,67,none,,183.03099060058597,198.5738677978516
2987,model_20210830-224502-725443d762-435272801a,model_20210830-224502-725443d762,0.5,(0),1.0,1.0,auto,1.0,353,1.0,0.0997396781750653,12,48,,,166.6172332763672,194.67796325683597
2988,model_20210830-224502-725443d762-21f397fd3f,model_20210830-224502-725443d762,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.09973517019917269,12,45,,,167.1049346923828,194.9049835205078
2989,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,274,1.0,0.05295721326832001,11,64,none,,164.8446807861328,169.1876678466797
2990,model_20210830-210457-610cbd8795-604c4d158c,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,182,1.0,0.07121957926272306,12,46,none,,162.1028289794922,168.94334411621094
2991,model_20210830-210457-610cbd8795-bb10a98464,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,373,1.0,0.0590091788933543,10,40,,,165.53805541992188,169.2058563232422
2992,model_20210830-210457-610cbd8795-de8c88c224,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,136,1.0,0.07810460999024348,10,34,,,168.897216796875,170.43846130371094
2993,model_20210830-210457-610cbd8795-35f1b3c76b,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,320,1.0,0.09466823203788745,11,59,,,162.1763153076172,168.7254638671875
2994,model_20210830-210457-610cbd8795-8a57395036,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,312,1.0,0.09421434031373387,11,53,,-2.0,161.44798278808594,168.69085693359375
2995,model_20210830-210457-610cbd8795-b8718bd2fd,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,206,1.0,0.06023080210000465,10,52,,,168.1320343017578,170.0618438720703
2996,model_20210830-210457-610cbd8795-23ddb94308,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,341,1.0,0.09412902438512413,10,69,none,,164.17575073242188,168.96749877929688
2997,model_20210830-210457-610cbd8795-b53ff2cbb2,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,104,1.0,0.07827526195846492,11,56,,,167.98817443847656,170.36911010742188
2998,model_20210830-210457-610cbd8795-df1620dd74,model_20210830-210457-610cbd8795,0.5,(0),1.0,1.0,auto,1.0,283,1.0,0.0921986187679509,12,56,,,160.4759979248047,168.70530700683594
2999,model_20210830-195302-24cb5d3ecb-7bacca2e9a,model_20210830-195302-24cb5d3ecb,0.5,(0),1.0,1.0,auto,1.0,286,1.0,0.06306365286693363,11,30,,-2.0,148.8131561279297,174.28553771972656
3000,model_20210830-195302-24cb5d3ecb-c7eb02ec60,model_20210830-195302-24cb5d3ecb,0.5,(0),1.0,1.0,auto,1.0,390,1.0,0.07847305221051816,11,64,,,146.66995239257812,173.4310760498047
3001,model_20210830-195302-24cb5d3ecb-9fca466907,model_20210830-195302-24cb5d3ecb,0.5,(0),1.0,1.0,auto,1.0,227,1.0,0.05501476511911112,10,57,,,157.0919189453125,175.8486785888672
3002,model_20210830-195302-24cb5d3ecb-6fb1afe9bb,model_20210830-195302-24cb5d3ecb,0.5,(0),1.0,1.0,auto,1.0,123,1.0,0.09919623463749656,10,52,,,157.25375366210938,176.0118408203125
3003,model_20210830-195302-24cb5d3ecb-27c2baa124,model_20210830-195302-24cb5d3ecb,0.5,(0),1.0,1.0,auto,1.0,180,1.0,0.06886883677467169,12,44,,,147.32803344726562,174.47885131835938
3004,model_20210830-195302-24cb5d3ecb-2cd90d2470,model_20210830-195302-24cb5d3ecb,0.5,(0),1.0,1.0,auto,1.0,387,1.0,0.09143430122294342,11,42,,,146.8145294189453,173.6586151123047
3005,model_20210830-195302-24cb5d3ecb-479c13f6d3,model_20210830-195302-24cb5d3ecb,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.06590797284705406,12,58,none,,144.6023712158203,173.70497131347656
3006,model_20210830-195206-742d3b7f63-ede423cdc2,model_20210830-195206-742d3b7f63,0.5,(0),1.0,1.0,auto,1.0,185,1.0,0.06702270589818883,12,55,,,236.8456268310547,232.31187438964844
3007,model_20210830-195206-742d3b7f63-b6c4caea91,model_20210830-195206-742d3b7f63,0.5,(0),1.0,1.0,auto,1.0,112,1.0,0.0860751645465835,10,44,,,251.0832977294922,235.29356384277344
3008,model_20210830-195206-742d3b7f63-c35ad750e9,model_20210830-195206-742d3b7f63,0.5,(0),1.0,1.0,auto,1.0,254,1.0,0.05377669275736298,10,68,,,247.94155883789065,233.9700927734375
3009,model_20210830-195206-742d3b7f63-955f055f85,model_20210830-195206-742d3b7f63,0.5,(0),1.0,1.0,auto,1.0,359,1.0,0.08955179886854453,11,47,,,230.61599731445312,230.45106506347656
3010,model_20210830-195206-742d3b7f63-dc44fc8627,model_20210830-195206-742d3b7f63,0.5,(0),1.0,1.0,auto,1.0,281,1.0,0.05966157763361334,11,31,,,238.57997131347656,232.26547241210935
3011,model_20210830-195206-742d3b7f63-3ffe129de6,model_20210830-195206-742d3b7f63,0.5,(0),1.0,1.0,auto,1.0,379,1.0,0.06604693770680344,10,48,,,241.64212036132807,232.2623748779297
3012,model_20210830-195206-742d3b7f63-8baf4fbc69,model_20210830-195206-742d3b7f63,0.5,(0),1.0,1.0,auto,1.0,390,1.0,0.09675963318517579,11,39,,-2.0,231.8646545410156,230.64007568359372
3013,model_20210830-195203-9e19445f69-28f0e1c295,model_20210830-195203-9e19445f69,0.5,(0),1.0,1.0,auto,1.0,357,1.0,0.06571627873959232,10,54,,,205.35922241210935,188.73751831054688
3014,model_20210830-195203-9e19445f69-c2e1733afa,model_20210830-195203-9e19445f69,0.5,(0),1.0,1.0,auto,1.0,122,1.0,0.0768211897429983,11,32,,,207.6627349853516,189.8188323974609
3015,model_20210830-195203-9e19445f69-e71690c905,model_20210830-195203-9e19445f69,0.5,(0),1.0,1.0,auto,1.0,336,1.0,0.06846956897478096,11,38,,,200.62261962890625,187.7828826904297
3016,model_20210830-195203-9e19445f69-49f0ce97e9,model_20210830-195203-9e19445f69,0.5,(0),1.0,1.0,auto,1.0,199,1.0,0.05105714730868186,12,52,none,,203.11289978027344,188.58567810058597
3017,model_20210830-195203-9e19445f69-60adc9768f,model_20210830-195203-9e19445f69,0.5,(0),1.0,1.0,auto,1.0,230,1.0,0.08857790861450937,11,69,,,202.4765472412109,188.1874237060547
3018,model_20210830-195203-9e19445f69-c36ecef9ce,model_20210830-195203-9e19445f69,0.5,(0),1.0,1.0,auto,1.0,250,1.0,0.07083749712934094,11,44,,,202.8607177734375,188.35655212402344
3019,model_20210830-195203-9e19445f69-c7e152bdb9,model_20210830-195203-9e19445f69,0.5,(0),1.0,1.0,auto,1.0,336,1.0,0.05217970370438192,11,32,,,202.7862701416016,188.32521057128903
3020,model_20210830-195006-a55b44fd72-10735832e5,model_20210830-195006-a55b44fd72,0.5,(0),1.0,1.0,auto,1.0,224,1.0,0.09705114021186777,12,51,,,125.7132568359375,139.9261932373047
3021,model_20210830-195006-a55b44fd72-0f5fcca062,model_20210830-195006-a55b44fd72,0.5,(0),1.0,1.0,auto,1.0,317,1.0,0.0759303310886395,11,33,,,128.4364471435547,140.3255615234375
3022,model_20210830-195006-a55b44fd72-012af6b3f5,model_20210830-195006-a55b44fd72,0.5,(0),1.0,1.0,auto,1.0,123,1.0,0.07108864247595946,10,64,,,139.9990234375,144.28997802734375
3023,model_20210830-195006-a55b44fd72-c36deb8f3b,model_20210830-195006-a55b44fd72,0.5,(0),1.0,1.0,auto,1.0,169,1.0,0.052217646367507066,11,41,,-2.0,136.25999450683594,142.96202087402344
3024,model_20210830-195006-a55b44fd72-bc30233656,model_20210830-195006-a55b44fd72,0.5,(0),1.0,1.0,auto,1.0,346,1.0,0.05944555227254262,11,60,,,130.2689666748047,140.6151123046875
3025,model_20210830-195006-a55b44fd72-c05132435b,model_20210830-195006-a55b44fd72,0.5,(0),1.0,1.0,auto,1.0,233,1.0,0.09871762961149264,12,30,,-2.0,123.89289855957033,139.513671875
3026,model_20210830-195006-a55b44fd72-e3c8cd66b9,model_20210830-195006-a55b44fd72,0.5,(0),1.0,1.0,auto,1.0,344,1.0,0.07265040597787288,12,31,,,123.35997009277344,139.37356567382812
3027,model_20210830-194451-96a29647f4-d5e903b252,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,116,1.0,0.07128001615083665,12,37,,,116.56219482421876,118.54100799560548
3028,model_20210830-194451-96a29647f4-b5e0dc6925,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.09542470929521113,11,59,,-2.0,111.03011322021484,116.29228973388672
3029,model_20210830-194451-96a29647f4-5dfb642a8d,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,283,1.0,0.053175246046973546,11,43,,,115.96467590332033,118.1040496826172
3030,model_20210830-194451-96a29647f4-034a682757,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,238,1.0,0.06565858663228309,12,67,,,112.89006805419922,117.14338684082033
3031,model_20210830-194451-96a29647f4-b0f52eb75e,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,177,1.0,0.08680410803171565,10,50,,,119.05192565917967,118.9502944946289
3032,model_20210830-194451-96a29647f4-20750f2c6a,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,385,1.0,0.09526783622869742,10,60,,,113.29119873046876,116.7465591430664
3033,model_20210830-194451-96a29647f4-da4ff465c6,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,375,1.0,0.0680391623693864,12,69,,,109.35061645507812,115.98175048828124
3034,model_20210830-194451-96a29647f4-ebb1fbb767,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.05339258193291913,11,69,,,114.03225708007812,117.29486846923828
3035,model_20210830-194451-96a29647f4-3b5f6d1b13,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,382,1.0,0.07763668897310652,12,55,none,,107.79193115234376,115.74386596679688
3036,model_20210830-194451-96a29647f4-a12121fbd5,model_20210830-194451-96a29647f4,0.5,(0),1.0,1.0,auto,1.0,347,1.0,0.07670611258834477,12,43,,,108.0949249267578,115.9697036743164
3037,model_20210830-194222-ea112b6b2a-6f5e39c934,model_20210830-194222-ea112b6b2a,0.5,(0),1.0,1.0,auto,1.0,173,1.0,0.08260008806826151,11,54,,,284.716796875,366.1525573730469
3038,model_20210830-194222-ea112b6b2a-9fcd458139,model_20210830-194222-ea112b6b2a,0.5,(0),1.0,1.0,auto,1.0,243,1.0,0.06785213062182013,12,69,,,275.3925170898437,364.903564453125
3039,model_20210830-194222-ea112b6b2a-65c80ab574,model_20210830-194222-ea112b6b2a,0.5,(0),1.0,1.0,auto,1.0,118,1.0,0.06042584308270189,12,41,,,288.81365966796875,367.7824096679688
3040,model_20210830-194222-ea112b6b2a-50121d1fb7,model_20210830-194222-ea112b6b2a,0.5,(0),1.0,1.0,auto,1.0,364,1.0,0.0934445093016346,11,35,,,276.43243408203125,365.0561828613281
3041,model_20210830-194222-ea112b6b2a-34490f271a,model_20210830-194222-ea112b6b2a,0.5,(0),1.0,1.0,auto,1.0,334,1.0,0.051047215329488055,10,47,,,288.7737121582031,366.61376953125
3042,model_20210830-194222-ea112b6b2a-49cb9e37df,model_20210830-194222-ea112b6b2a,0.5,(0),1.0,1.0,auto,1.0,245,1.0,0.06595500720974819,12,68,,,276.869140625,365.2411804199219
3043,model_20210830-194222-ea112b6b2a-c84bc35b0f,model_20210830-194222-ea112b6b2a,0.5,(0),1.0,1.0,auto,1.0,364,1.0,0.07114027466528654,12,66,,,274.98602294921875,364.6472778320313
3044,model_20210830-193526-9a4482e89a-b11181c929,model_20210830-193526-9a4482e89a,0.5,(0),1.0,1.0,auto,1.0,243,1.0,0.0981796176095071,11,69,,,148.27781677246094,173.9186553955078
3045,model_20210830-193526-9a4482e89a-c2f956a7f6,model_20210830-193526-9a4482e89a,0.5,(0),1.0,1.0,auto,1.0,368,1.0,0.061135339547450394,10,50,none,,152.28067016601562,174.40538024902344
3046,model_20210830-193526-9a4482e89a-c38d60ea84,model_20210830-193526-9a4482e89a,0.5,(0),1.0,1.0,auto,1.0,318,1.0,0.06776223746729922,12,40,,,142.04957580566406,173.45367431640625
3047,model_20210830-193526-9a4482e89a-8b17dc68c5,model_20210830-193526-9a4482e89a,0.5,(0),1.0,1.0,auto,1.0,198,1.0,0.05072089220534733,11,60,,,154.21856689453125,175.65414428710938
3048,model_20210830-193526-9a4482e89a-e6b2f1652c,model_20210830-193526-9a4482e89a,0.5,(0),1.0,1.0,auto,1.0,105,1.0,0.07896915447224308,10,35,,,159.86175537109375,177.28253173828125
3049,model_20210830-193526-9a4482e89a-ce437f6331,model_20210830-193526-9a4482e89a,0.5,(0),1.0,1.0,auto,1.0,290,1.0,0.06966137756742685,11,68,,,149.1907958984375,173.9397735595703
3050,model_20210830-193526-9a4482e89a-429f4977aa,model_20210830-193526-9a4482e89a,0.5,(0),1.0,1.0,auto,1.0,101,1.0,0.09186918063019166,12,32,,,149.17611694335938,175.35098266601562
